"filename", "language", "JSON", "C#", "XML", "ShaderLab", "HLSL", "Markdown", "HTML", "comment", "blank", "total"
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\DistanceGrab\Scripts\DistanceGrabberSample.cs", "C#", 0, 59, 0, 0, 0, 0, 0, 13, 10, 82
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\ControllerBoxController.cs", "C#", 0, 71, 0, 0, 0, 0, 0, 10, 11, 92
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\CowController.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 8, 6, 39
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\HandsActiveChecker.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 10, 9, 63
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\PanelHMDFollower.cs", "C#", 0, 60, 0, 0, 0, 0, 0, 14, 14, 88
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\SelectionCylinder.cs", "C#", 0, 75, 0, 0, 0, 0, 0, 10, 12, 97
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrackSegment.cs", "C#", 0, 186, 0, 0, 0, 0, 0, 29, 22, 237
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrainButtonVisualController.cs", "C#", 0, 144, 0, 0, 0, 0, 0, 22, 26, 192
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrainCar.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 10, 6, 41
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrainCarBase.cs", "C#", 0, 64, 0, 0, 0, 0, 0, 12, 17, 93
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrainCrossingController.cs", "C#", 0, 118, 0, 0, 0, 0, 0, 11, 21, 150
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrainLocomotive.cs", "C#", 0, 228, 0, 0, 0, 0, 0, 12, 42, 282
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\TrainTrack.cs", "C#", 0, 85, 0, 0, 0, 0, 0, 11, 15, 111
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\Utils\Pose.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 10, 5, 34
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\WindmillBladesController.cs", "C#", 0, 86, 0, 0, 0, 0, 0, 11, 18, 115
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Scripts\WindmillController.cs", "C#", 0, 63, 0, 0, 0, 0, 0, 10, 12, 85
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Shaders\ButtonGlow.shader", "ShaderLab", 0, 0, 0, 39, 0, 0, 0, 10, 10, 59
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Shaders\GradientSkybox.shader", "ShaderLab", 0, 0, 0, 59, 0, 0, 0, 13, 10, 82
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Shaders\OculusSampleTrainPropsShader.shader", "ShaderLab", 0, 0, 0, 42, 0, 0, 0, 13, 9, 64
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Shaders\OculusSampleTrainSmokeShader.shader", "ShaderLab", 0, 0, 0, 60, 0, 0, 0, 14, 10, 84
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Shaders\XingLightShader.shader", "ShaderLab", 0, 0, 0, 50, 0, 0, 0, 10, 9, 69
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\HandsTrainExample\Textures\XingLight.svg", "XML", 0, 0, 97, 0, 0, 0, 0, 1, 2, 100
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\Locomotion\Scripts\CharacterCapsule.cs", "C#", 0, 164, 0, 0, 0, 0, 0, 21, 35, 220
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\Locomotion\Scripts\LocomotionSampleSupport.cs", "C#", 0, 188, 0, 0, 0, 0, 0, 66, 32, 286
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\Locomotion\Shaders\TriPlanarWorld.shader", "ShaderLab", 0, 0, 0, 45, 0, 0, 0, 14, 12, 71
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\OVROverlayCanvas\Editor\OVROverlayCanvasEditor.cs", "C#", 0, 114, 0, 0, 0, 0, 0, 16, 18, 148
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\OVROverlayCanvas\Scripts\OVROverlayCanvas.cs", "C#", 0, 238, 0, 0, 0, 0, 0, 26, 50, 314
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\OVROverlayCanvas\Shaders\UI Default Correct.shader", "ShaderLab", 0, 0, 0, 95, 0, 0, 0, 1, 19, 115
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\OVROverlayCanvas\Shaders\UI Prerendered Opaque.shader", "ShaderLab", 0, 0, 0, 53, 0, 0, 0, 0, 10, 63
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\OVROverlayCanvas\Shaders\UI Prerendered.shader", "ShaderLab", 0, 0, 0, 49, 0, 0, 0, 5, 12, 66
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\OVROverlay\Scripts\OVROverlaySample.cs", "C#", 0, 235, 0, 0, 0, 0, 0, 92, 48, 375
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\StartScene\Scripts\StartMenu.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 1, 6, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\SampleFramework\Usage\Stereo180Video\README.md", "Markdown", 0, 0, 0, 0, 0, 7, 0, 0, 2, 9
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPAudioPluginUpdater.cs", "C#", 0, 270, 0, 0, 0, 0, 0, 26, 30, 326
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPAudioPluginUpdaterStub.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 22, 3, 30
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPAudioSourceEditor.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 26, 20, 101
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPPropagationGeometryEditor.cs", "C#", 0, 72, 0, 0, 0, 0, 0, 25, 25, 122
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPPropagationMaterialEditor.cs", "C#", 0, 333, 0, 0, 0, 0, 0, 21, 213, 567
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPPropagationSerializationManager.cs", "C#", 0, 72, 0, 0, 0, 0, 0, 20, 12, 104
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\editor\ONSPReflectionCustomGUI.cs", "C#", 0, 99, 0, 0, 0, 0, 0, 24, 22, 145
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scenes\Standard Assets\Character Controllers\Sources\Scripts\MouseLook.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 12, 13, 64
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPAmbisonicsNative.cs", "C#", 0, 107, 0, 0, 0, 0, 0, 38, 20, 165
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPAudioSource.cs", "C#", 0, 257, 0, 0, 0, 0, 0, 64, 44, 365
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPProfiler.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 21, 7, 57
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPPropagationGeometry.cs", "C#", 0, 471, 0, 0, 0, 0, 0, 98, 106, 675
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPPropagationInterface.cs", "C#", 0, 436, 0, 0, 0, 0, 0, 69, 69, 574
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPPropagationMaterial.cs", "C#", 0, 450, 0, 0, 0, 0, 0, 40, 127, 617
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPPropagationSettings.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 21, 4, 36
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPSettings.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 4, 7, 48
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\ONSPVersion.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 30, 9, 64
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\OculusSpatializerUnity.cs", "C#", 0, 255, 0, 0, 0, 0, 0, 28, 61, 344
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\Spatializer\scripts\helpers\ONSPReflectionZone.cs", "C#", 0, 82, 0, 0, 0, 0, 0, 62, 21, 165
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\AndroidManifest.OVRSubmission.xml", "XML", 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRADBTool.cs", "C#", 0, 190, 0, 0, 0, 0, 0, 24, 49, 263
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRBuild.cs", "C#", 0, 547, 0, 0, 0, 0, 0, 62, 93, 702
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRBundleManager.cs", "C#", 0, 520, 0, 0, 0, 0, 0, 53, 77, 650
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRBundleTool.cs", "C#", 0, 472, 0, 0, 0, 0, 0, 11, 60, 543
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRConfig.cs", "C#", 0, 158, 0, 0, 0, 0, 0, 10, 21, 189
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRDeviceSelector.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 20, 4, 54
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRDirectorySyncer.cs", "C#", 0, 181, 0, 0, 0, 0, 0, 28, 34, 243
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVREngineConfigurationUpdater.cs", "C#", 0, 210, 0, 0, 0, 0, 0, 30, 37, 277
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRExpansionFileGenerator.cs", "C#", 0, 81, 0, 0, 0, 0, 0, 6, 10, 97
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRGradleGeneration.cs", "C#", 0, 380, 0, 0, 0, 0, 0, 36, 45, 461
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRLayerAttributeEditor.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 21, 3, 33
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRLint.cs", "C#", 0, 741, 0, 0, 0, 0, 0, 74, 100, 915
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRManifestPreprocessor.cs", "C#", 0, 244, 0, 0, 0, 0, 0, 36, 35, 315
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRPlatformTool.cs", "C#", 0, 1000, 0, 0, 0, 0, 0, 58, 165, 1223
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRPlatformToolSettings.cs", "C#", 0, 446, 0, 0, 0, 0, 0, 13, 46, 505
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRPluginUpdater.cs", "C#", 0, 755, 0, 0, 0, 0, 0, 28, 128, 911
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRPluginUpdaterStub.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 22, 3, 30
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRProjectConfig.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 28, 15, 147
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRScreenshotWizard.cs", "C#", 0, 151, 0, 0, 0, 0, 0, 48, 18, 217
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRShaderBuildProcessor.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 1, 9, 55
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\OVRSystemProfilerPanel.cs", "C#", 0, 566, 0, 0, 0, 0, 0, 25, 95, 686
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\PathHelper.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Editor\network_sec_config.xml", "XML", 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\Cubemap Blit.shader", "ShaderLab", 0, 0, 0, 59, 0, 0, 0, 2, 15, 76
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\OVRMRCameraFrame.shader", "ShaderLab", 0, 0, 0, 88, 0, 0, 0, 0, 12, 100
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\OVRMRCameraFrameLit.shader", "ShaderLab", 0, 0, 0, 96, 0, 0, 0, 2, 15, 113
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\OVRMRChromaKey.cginc", "HLSL", 0, 0, 0, 0, 88, 0, 0, 3, 13, 104
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\OVRMRUnlit.shader", "ShaderLab", 0, 0, 0, 40, 0, 0, 0, 0, 8, 48
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\OVRMRUnlitTransparent.shader", "ShaderLab", 0, 0, 0, 45, 0, 0, 0, 0, 9, 54
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\Texture2D Blit.shader", "ShaderLab", 0, 0, 0, 54, 0, 0, 0, 0, 11, 65
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\Underlay Impostor.shader", "ShaderLab", 0, 0, 0, 31, 0, 0, 0, 10, 8, 49
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\Underlay Transparent Occluder.shader", "ShaderLab", 0, 0, 0, 26, 0, 0, 0, 5, 6, 37
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Resources\Unlit Transparent Color.shader", "ShaderLab", 0, 0, 0, 14, 0, 0, 0, 0, 4, 18
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Composition\OVRCameraComposition.cs", "C#", 0, 248, 0, 0, 0, 0, 0, 16, 38, 302
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Composition\OVRComposition.cs", "C#", 0, 72, 0, 0, 0, 0, 0, 11, 19, 102
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Composition\OVRCompositionUtil.cs", "C#", 0, 131, 0, 0, 0, 0, 0, 12, 22, 165
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Composition\OVRDirectComposition.cs", "C#", 0, 132, 0, 0, 0, 0, 0, 12, 24, 168
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Composition\OVRExternalComposition.cs", "C#", 0, 416, 0, 0, 0, 0, 0, 18, 63, 497
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Composition\OVRSandwichComposition.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVRCustomSkeletonEditor.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 12, 9, 125
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVREditorUtil.cs", "C#", 0, 142, 0, 0, 0, 0, 0, 0, 18, 160
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVRManagerEditor.cs", "C#", 0, 108, 0, 0, 0, 0, 0, 11, 25, 144
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVROverlayDestRectEditor.shader", "ShaderLab", 0, 0, 0, 128, 0, 0, 0, 11, 24, 163
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVROverlayEditor.cs", "C#", 0, 498, 0, 0, 0, 0, 0, 7, 79, 584
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVROverlaySrcRectEditor.shader", "ShaderLab", 0, 0, 0, 106, 0, 0, 0, 11, 22, 139
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Editor\OVRProjectConfigEditor.cs", "C#", 0, 78, 0, 0, 0, 0, 0, 6, 20, 104
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRBoundary.cs", "C#", 0, 157, 0, 0, 0, 0, 0, 49, 26, 232
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRCameraRig.cs", "C#", 0, 303, 0, 0, 0, 0, 0, 74, 66, 443
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRCommon.cs", "C#", 0, 490, 0, 0, 0, 0, 0, 77, 95, 662
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRDebugHeadController.cs", "C#", 0, 92, 0, 0, 0, 0, 0, 28, 16, 136
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRDisplay.cs", "C#", 0, 240, 0, 0, 0, 0, 0, 92, 52, 384
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRHaptics.cs", "C#", 0, 274, 0, 0, 0, 0, 0, 55, 56, 385
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRHapticsClip.cs", "C#", 0, 96, 0, 0, 0, 0, 0, 42, 23, 161
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRHeadsetEmulator.cs", "C#", 0, 137, 0, 0, 0, 0, 0, 13, 28, 178
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRInput.cs", "C#", 0, 2567, 0, 0, 0, 0, 0, 210, 352, 3129
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRLayerAttribute.cs", "C#", 0, 3, 0, 0, 0, 0, 0, 14, 3, 20
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRManager.cs", "C#", 0, 1468, 0, 0, 0, 0, 0, 354, 295, 2117
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRMixedReality.cs", "C#", 0, 98, 0, 0, 0, 0, 0, 23, 18, 139
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVROnCompleteListener.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 11, 7, 30
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVROverlay.cs", "C#", 0, 814, 0, 0, 0, 0, 0, 120, 193, 1127
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVROverlayMeshGenerator.cs", "C#", 0, 353, 0, 0, 0, 0, 0, 21, 61, 435
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRPlatformMenu.cs", "C#", 0, 70, 0, 0, 0, 0, 0, 33, 17, 120
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRPlugin.cs", "C#", 0, 5343, 0, 0, 0, 0, 0, 71, 705, 6119
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRProfile.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 14, 6, 46
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRResources.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRSceneLoader.cs", "C#", 0, 219, 0, 0, 0, 0, 0, 11, 36, 266
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRTracker.cs", "C#", 0, 121, 0, 0, 0, 0, 0, 47, 22, 190
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\OVRXRSDKNative.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 12, 6, 31
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRAudioSourceTest.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 2, 7, 50
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRAutoDestroyInMRC.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 4, 7, 35
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRChromaticAberration.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 23, 7, 48
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRControllerHelper.cs", "C#", 0, 80, 0, 0, 0, 0, 0, 36, 18, 134
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRControllerTest.cs", "C#", 0, 145, 0, 0, 0, 0, 0, 13, 34, 192
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRCubemapCapture.cs", "C#", 0, 170, 0, 0, 0, 0, 0, 69, 42, 281
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRCursor.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 12, 3, 24
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRCustomSkeleton.cs", "C#", 0, 101, 0, 0, 0, 0, 0, 11, 18, 130
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRDebugInfo.cs", "C#", 0, 269, 0, 0, 0, 0, 0, 94, 56, 419
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRGazePointer.cs", "C#", 0, 159, 0, 0, 0, 0, 0, 68, 47, 274
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRGearVrControllerTest.cs", "C#", 0, 4, 0, 0, 0, 0, 0, 12, 3, 19
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRGrabbable.cs", "C#", 0, 92, 0, 0, 0, 0, 0, 50, 19, 161
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRGrabber.cs", "C#", 0, 296, 0, 0, 0, 0, 0, 64, 55, 415
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRGridCube.cs", "C#", 0, 113, 0, 0, 0, 0, 0, 44, 30, 187
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRHand.cs", "C#", 0, 182, 0, 0, 0, 0, 0, 11, 30, 223
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRHandTest.cs", "C#", 0, 136, 0, 0, 0, 0, 0, 11, 40, 187
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRInputModule.cs", "C#", 0, 562, 0, 0, 0, 0, 0, 183, 141, 886
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRMesh.cs", "C#", 0, 122, 0, 0, 0, 0, 0, 11, 22, 155
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRMeshRenderer.cs", "C#", 0, 154, 0, 0, 0, 0, 0, 13, 29, 196
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRMixedRealityCaptureSettings.cs", "C#", 0, 128, 0, 0, 0, 0, 0, 11, 7, 146
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRMixedRealityCaptureTest.cs", "C#", 0, 204, 0, 0, 0, 0, 0, 7, 37, 248
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRModeParms.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 38, 9, 78
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRMonoscopic.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 25, 6, 45
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRNetwork.cs", "C#", 0, 360, 0, 0, 0, 0, 0, 14, 58, 432
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRPhysicsRaycaster.cs", "C#", 0, 101, 0, 0, 0, 0, 0, 47, 28, 176
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRPlayerController.cs", "C#", 0, 361, 0, 0, 0, 0, 0, 139, 112, 612
"c:\Users\vardy\OneDrive\GardenHouse\Assets\Oculus\VR\Scripts\Util\OVRPointerEventData.cs", "C#", 0, 56, 0, 0, 0, 0, 0, 17, 18, 91
